[4, 8, 16, 32],[2, 4, 8, 16],[<function relu at 0x7f63a7d597b8>, <function sigmoid at 0x7f63a7d598c8>],(0.0, 0.5, 3)',_warning_no_true_positive,1,multi_class,9,onehot,0.3,011519112034
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,100,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,103,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,140,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,111,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,87,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,97,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,120,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,64,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,47,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,101,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,126,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,131,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,107,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,88,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,115,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,95,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,109,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,90,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,118,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,78,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,100,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,104,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,142,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,47,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,138,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,99,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,84,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,99,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,92,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,46,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,104,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,83,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,71,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,130,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,127,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,74,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,79,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,91,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,116,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,28,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,103,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,71,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,63,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,108,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,117,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,60,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,59,multi_class,9,onehot,0.3,red-wine
[8, 16, 32],[4, 8, 16],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],[<function relu at 0x7f2070a25ea0>, <function sigmoid at 0x7f2070a32048>, <function linear at 0x7f2070a321e0>],(0.0, 0.5, 3),'(0.1, 10, 7)',_warning_no_true_positive,150,multi_class,9,onehot,0.3,red-wine
